level_0	index	SITEID	DESKTOP_MANUF	OTHER_DESKTOPS	LAPTOP_MANUF	OTHER_LAPTOPS	DESKTOP_VIRTUALIZATION_MANUF	WORKSTATION_MANUF	OTHER_WORKSTATIONS	SERVER_MANUF	SERVER_SERIES	OTHER_SERVERS	OS_MANUF	OS_MODEL	OTHER_OS	SERVER_VIRTUALIZATION_MANUF	NETWORK_PRINTER_MANUF	OTHER_NETWORK_PRINTERS	HIGHVOLUME_PRINTER_MANUF	COPIER_MANUF	UPS_MANUF	DAS_MANUF	NAS_MANUF	SAN_MANUF	TAPE_LIBRARY_MANUF	STORAGE_VIRTUALIZATION_MANUF	STORAGE_MGMT_SW_MANUF	PBX_MANUF	VOIP_MANUF	VOIP_HOSTING	UNIFIED_COMM_SERVICES_MANUF	LONG_DISTANCE_CARRIER	HANDSET_SMARTPHONE_MANUF	HANDSET_SMARTPHONE_OS	CELL_SERVICES_PROVIDER	PBX_MAINT_PROVIDER	MOBILITY_CONTRACT_EXPIRE	NETWORK_LINE_CARRIER	VIDEO_CONF_SERVICES_MANUF	ROUTER_MANUF	SWITCH_MANUF	VPN_MANUF	ISP_PROVIDER	NETWORK_SERVICES_PROVIDER	HOST_REMOTE	ETHERNET_TECH	VPN_CONTRACT_EXPIRE	ASSET_MGMT_SW_MANUF	ENTERPRISE_MGMT_SW_MANUF	IDACCESS_SW_MANUF	APPLICATION_SERVER_SW_MANUF	BUSINESS_INTEL_SW_MANUF	COLLABORATIVE_SW_MANUF	CRM_SW_MANUF	DOC_MGMT_SW_MANUF	APP_CONSOLIDATION_SW_MANUF	ERP_SW_MANUF	ACCOUNTING_SW_MANUF	HUMAN_RES_SW_MANUF	SUPPLY_CHAIN_SW_MANUF	WEB_PORTAL_SW_MANUF	DBMS_MANUF	DATAWAREHOUSE_SW_MANUF	SW_AS_A_SERVICE_ERP_MANUF	SW_AS_A_SERVICE_CRM_MANUF	SW_AS_A_SERVICE_STORAGE_MANUF	SW_AS_A_SERVICE_EMAIL_MANUF	SW_AS_A_SERVICE_OTHER_MANUF	EMAIL_MESSAGING_SW_MANUF	DEVELOPMENT_SW_TOOL	ANTIVIRUS_SW_MANUF	ECOMMERCE_TYPE
299185	299185	208115552											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299186	299186	208115553											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299187	299187	208115554											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299189	299189	208115556											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299190	299190	208115557											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299193	299193	208115560											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299194	299194	208115561											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299200	299200	208115568											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						Microsoft	Microsoft			
299202	299202	208115571											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	POSTFIX			
299203	299203	208115573											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						Microsoft	POSTFIX			
299207	299207	208115578											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299208	299208	208115579											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299209	299209	208115580											LINUX	Linux 2.6	Yes		HP						HP				Veeam													Slingbox											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299210	299210	208115581											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299212	299212	208115583											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	POSTFIX			
299221	299221	208115592											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299226	299226	208115597											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						Microsoft	Microsoft			
299227	299227	208115598											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299228	299228	208115599											LINUX	Linux 2.6	Yes		HP						HP				Veeam													Slingbox											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299230	299230	208115601											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299234	299234	208115606											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299235	299235	208115607											LINUX	Linux 2.6	Yes		HP						HP				Veeam													Slingbox											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299236	299236	208115608											LINUX	Linux 2.4	Yes		HP						HP				Veeam													Slingbox											APACHE								WORKDAY		WordPress	Oracle						Microsoft	Microsoft			
299237	299237	208115609											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						Microsoft	Microsoft			
299238	299238	208115611											LINUX	Linux 2.4	Yes		HP						HP				Veeam													Slingbox											APACHE								WORKDAY		WordPress	Oracle						Microsoft	Microsoft			
299300	299300	208115679											Microsoft	Xbox			HP																							Slingbox											APACHE										WordPress								EXIM			
299316	299316	208115701																																																																						
299340	299340	208115729											Microsoft	ASP.NET													F5-NETWORKS													F5-NETWORKS																					Microsoft	Cloudera										
299347	299347	208115738											LINUX	Linux 2.6	Yes		LEXMARK	Yes																						ASUS											APACHE				EllisLab				Kronos		WordPress	Oracle						Microsoft	SendGrid	Formstack		
299376	299376	208115769											LINUX	Linux 2.6	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						Microsoft	POSTFIX			
299386	299386	208115779											LINUX	Linux 2.4	Yes		HP						HP				Veeam													SMC											APACHE								WORKDAY		WordPress	Oracle						WORKDAY	Microsoft			
299397	299397	208115790											IBM	OS2	Yes																									Cisco	Cisco													MaximzrSoft											MaximzrSoft				Microsoft			
299409	299409	208115803																																																																						
299420	299420	208115816																																																																						
299428	299428	208115824											Microsoft	ASP.NET																																															Microsoft											
299431	299431	208115827											LINUX	Linux 2.4	Yes												F5-NETWORKS													F5-NETWORKS	Cisco																				Microsoft	Cloudera										
299432	299432	208115828																																																																						
299435	299435	208115831										Yes	IBM	OS2	Yes	Microsoft													Cisco	Cisco										MikroTik	Cisco										APACHE											Talend							SendGrid	IBM	Microsoft	
299446	299446	208115845											IBM	OS2																										Cisco	Cisco																					Google										
299454	299454	208115859											LINUX	Linux 2.6	Yes		LEXMARK																							ASUS																					WordPress	Google								COMPILER		
299461	299461	208115868																																																	APACHE										WordPress									COMPILER		
